datetime,ghi,counts,SZA,TOA,cams,lsasaf
2018-06-20 12:00:00,219.25925925925924,15.0,77.11930129281974,293.5799411506712,124.1232,201.90001
2018-09-02 15:00:00,986.5516001438332,15.0,35.44469992939698,1091.3952776841384,991.5336,962.10004
2018-08-30 20:15:00,417.9359942466738,15.0,66.44387784520623,534.5907101082144,423.472,429.80002
2018-09-12 16:15:00,1059.403092412801,15.0,26.607354382281965,1204.128371398134,1049.7924,1026.7001
2018-09-16 21:15:00,204.0776699029126,15.0,78.46106373143955,269.98929670721185,18.7448,39.7
2018-08-14 13:00:00,520.0287666307083,15.0,61.217100679479664,639.470387054147,354.8608,506.80002
2018-06-26 14:30:00,474.6637900035958,15.0,52.45919399284482,802.0489875426831,507.6748,612.9
2018-08-12 13:45:00,663.0852211434736,15.0,53.28918014832051,793.2904404656482,686.6464,643.5
2018-10-14 20:45:00,231.8230852211435,15.0,69.56875264803335,478.6473068090716,109.8032,373.0
2018-08-21 12:15:00,381.2873067241999,15.0,68.90746787002051,479.3593438721006,234.8916,355.30002
2018-06-12 13:30:00,546.8104998202085,15.0,60.349186788028426,652.325172224206,437.3192,511.80002
2018-09-20 12:15:00,515.4908306364617,15.0,61.52267194678807,644.9994100235489,373.7096,506.1
2018-11-22 13:45:00,1021.2873067241998,15.0,31.815440727666907,1186.392956390108,1009.5368,983.10004
2018-10-07 18:15:00,273.52750809061484,15.0,36.20990581401684,1102.025328252702,637.9288,920.5
2018-08-17 19:00:00,668.8169723121179,15.0,53.1937315786119,796.652332527967,681.4276,679.2
2018-08-01 19:00:00,651.1398777418195,15.0,55.94828045943337,740.3184460490334,602.0708,613.7
2018-08-13 20:00:00,205.72455951096725,15.0,65.34557162818075,553.7925039027557,455.1372,456.6
2018-07-10 20:45:00,185.2714850773104,15.0,78.34646562496282,265.93743638794814,139.6776,199.2
2018-12-19 17:00:00,1175.907946781733,15.0,11.1836570502623,1378.27872637462,1000.596,1165.0
2018-07-12 17:45:00,429.4642215030564,15.0,48.78018308837423,867.7172095704437,449.3692,485.6
2018-08-06 15:45:00,892.556634304207,15.0,40.01207905859172,1014.2285201923836,909.5828,887.0
2018-09-27 17:30:00,1025.09888529306,15.0,29.1836401988896,1185.7069929952238,974.3416,1037.9
2018-10-30 13:45:00,1004.4588277597984,15.0,32.842148618620534,1161.6756511411936,961.0068,983.0
2018-11-26 13:00:00,855.663430420712,15.0,42.32159028624032,1033.6532455995807,655.0008,828.8
2018-09-25 12:45:00,582.811938151744,15.0,53.540816779750216,806.136755815316,460.3136,626.60004
2018-11-29 16:15:00,1121.438331535419,15.0,2.7780523538593083,1397.6249033197544,717.128,887.2
2018-09-05 15:15:00,976.4832793959008,15.0,32.58779162323871,1130.5037052647751,993.3676,968.8
2018-07-04 17:15:00,780.9421071556993,15.0,47.08506316408271,896.1675064259177,788.4648,770.5
2018-12-19 12:30:00,484.336569579288,15.0,50.82882073667478,887.4269427133971,501.9372,672.8
2018-07-31 12:15:00,252.5997842502697,15.0,72.62626967385376,394.6802482587736,207.4392,282.4
2018-08-30 12:30:00,476.3466379000359,15.0,63.62888563991572,594.1651222484912,309.5056,455.7
2018-07-13 14:45:00,729.8309960445882,15.0,49.82143928813127,849.6682096101299,614.936,692.0
2018-10-26 20:45:00,306.6091334052499,15.0,68.53229875463087,505.0159346448076,253.8008,387.4
2018-11-22 21:15:00,305.393743257821,15.0,72.33794864989366,423.5995789208327,311.4552,310.7
2018-11-16 15:15:00,1265.8755843221863,15.0,11.110157959075558,1366.9894000869292,876.1652,1115.8
2018-08-22 15:45:00,952.319309600863,15.0,35.110302333869306,1090.136974499586,970.1492,940.9
2018-11-17 19:30:00,846.6019417475727,15.0,49.0314376191881,913.7290063182938,440.7608,750.9
2018-08-14 14:15:00,754.829198130169,15.0,47.80620947042263,892.0064859116142,560.6924,748.9
2018-07-30 16:15:00,896.2962962962962,15.0,40.8444919824864,999.6108170969547,858.7728,855.7
2018-06-29 19:00:00,554.9298813376483,15.0,60.115945979297,655.7564008500946,550.8596,545.10004
2018-06-22 15:15:00,751.9453434016541,15.0,47.94799510239949,881.9228256264557,757.298,743.0
2018-11-11 12:15:00,674.9658396260337,15.0,52.70811355961364,842.3361720070922,689.2116,647.60004
2018-09-22 14:30:00,963.1067961165048,15.0,32.91680667225776,1136.8482458360015,995.4108,961.10004
2018-11-26 14:45:00,1192.5925925925924,15.0,18.065159919549785,1329.0894639946594,1040.0928,1109.5
2018-09-09 16:00:00,1010.2121539014742,15.0,27.894674574108127,1188.3470307462323,1014.2632,1004.2
2018-06-14 17:30:00,548.3567062207838,15.0,48.89860332715845,866.5168203633406,319.1768,354.7
2018-10-16 14:45:00,378.6623516720604,15.0,22.58130079218942,1267.4216296110242,937.4412,1076.9
2018-07-25 16:15:00,685.8899676375404,15.0,41.96866702905629,981.219991589233,577.47,630.2
2018-09-18 16:00:00,1099.1010427903632,15.0,24.39401266872562,1230.5935719314734,1117.9908,1085.6
2018-09-19 20:30:00,396.2819129809421,15.0,67.97833199009767,506.933671122036,406.8688,412.5
2018-11-13 20:00:00,663.4519956850054,15.0,56.35563584236769,770.9048065416338,641.97,654.60004
2018-10-14 19:00:00,783.3225458468175,15.0,45.38207965884741,963.0663529294882,574.4492,824.9
2018-07-24 20:45:00,68.37108953613807,15.0,76.90949362439109,298.8339596406631,62.5856,223.0
2018-11-27 17:00:00,1196.9075871988491,15.0,13.338913654269334,1360.7110103254893,1033.1544,1156.4
2018-10-04 18:00:00,753.5346997482919,15.0,33.51854066893342,1136.7692357768626,519.1012,659.7
2018-09-20 15:15:00,1042.286947141316,15.0,26.883384305657312,1206.54413174064,1061.828,1043.1
2018-08-09 12:00:00,269.0758719884933,15.0,74.37247964393306,357.09194549955777,144.4416,251.3
2018-06-28 18:30:00,644.7608773822365,15.0,55.67149806456691,742.2360113983376,644.24,618.4
2018-12-02 13:15:00,956.1812297734627,15.0,39.17666847257851,1085.6172607175372,911.0884,890.9
2018-11-19 16:00:00,1151.3124775260696,15.0,2.810441674317818,1392.9994612340545,1185.5972,1155.2001
2018-09-05 18:45:00,762.5746134483998,15.0,47.14407121882785,912.5922071029186,782.6904,780.2
2018-10-17 13:45:00,849.2988133764832,15.0,34.976228106621924,1125.3504378242228,869.6592,960.10004
2018-11-01 16:30:00,801.4383315354189,15.0,10.884466621727247,1359.1136786234852,1013.7428,1149.0
2018-10-19 17:45:00,472.6141675656239,15.0,28.124222195957348,1212.543718596548,945.4756,1001.4
2018-12-07 15:45:00,1129.3923049262855,15.0,4.990739427104892,1396.818402072128,847.7248,956.0
2018-10-09 16:00:00,1137.2887450557353,15.0,16.15880791205168,1313.3382137257313,1140.4724,1120.5
2018-06-23 13:00:00,419.3024092053218,15.0,66.04531766132136,534.544545542943,293.1088,401.30002
2018-08-05 12:00:00,258.86371808701904,15.0,75.00182521004896,342.5780818821264,137.7816,224.1
2018-10-29 18:30:00,956.4185544768068,15.0,37.04489061204026,1103.0547229050671,936.8656,944.7
2018-11-24 20:15:00,102.17188061848256,15.0,58.55546051824159,728.8328918989082,43.1372,325.7
2018-09-20 15:30:00,1047.968356706221,15.0,25.31369806892235,1222.8468404682646,1077.0244,1059.4
2018-09-20 11:00:00,152.5566343042071,15.0,78.6041182480167,267.28290316994685,22.3204,172.0
2018-08-16 12:30:00,414.6709816612729,15.0,66.83114992595469,522.9528548618914,274.2148,393.5
2018-10-04 15:00:00,1034.376123696512,15.0,23.729910851086217,1248.230103260601,1055.2744,1033.6
2018-10-15 16:15:00,1135.8504135203164,15.0,14.31824322707831,1329.2916094017023,1151.0396,1150.9
2018-12-21 18:30:00,507.9971233369291,15.0,31.599216819857347,1196.898649709948,240.5456,408.6
2018-09-22 11:15:00,241.63969795037755,15.0,74.67813297805924,357.85137579587905,41.444,230.0
2018-10-14 13:30:00,909.1693635382956,15.0,38.94205168160582,1066.4601640806156,658.4548,888.9
2018-10-26 18:30:00,920.9636821287306,15.0,37.34739404685237,1096.9920460965925,774.93,920.3
2018-10-27 15:15:00,940.7695073714492,15.0,14.153222359407811,1338.7032766262807,889.722,1117.6
2018-07-15 16:45:00,797.6986695433297,15.0,44.16742108671743,944.904324926208,812.5496,788.2
2018-10-20 13:15:00,890.3128371089535,15.0,41.16783049212667,1035.5396245320692,862.002,829.2
2018-07-22 15:30:00,826.1776339446242,15.0,44.35435629164185,943.0204176725854,825.6716,799.0
2018-11-30 14:30:00,1159.654800431499,15.0,21.762612871520552,1299.9111202412291,1124.9804,1107.0
2018-11-27 17:15:00,1161.596548004315,15.0,16.812395323515435,1338.6640015215658,1004.1656,1136.7001
2018-10-21 12:45:00,634.8867313915857,15.0,47.880195992297104,923.0885434308932,313.0952,567.3
2018-07-07 13:30:00,510.32722042430777,15.0,60.8967117220266,640.2235042178012,381.502,501.0
2018-08-14 16:00:00,919.9568500539374,15.0,37.03656737554097,1060.1586859867634,914.1796,919.8
2018-08-24 15:00:00,897.6627112549443,15.0,38.520061523728586,1043.571622268087,934.478,905.8
2018-11-27 12:45:00,752.0316432937792,15.0,45.802408179345306,974.8996779226596,798.1912,786.4
2018-07-06 14:00:00,434.6925566343042,15.0,56.257853980162565,731.1035644489651,442.5204,557.3
2018-06-28 20:45:00,182.3229054297016,15.0,79.2856902006329,244.69154347195095,156.9004,180.6
2018-06-18 16:30:00,735.4117224020137,15.0,45.63917510814866,921.0188291927836,680.902,771.3
2018-07-28 13:45:00,642.2006472491909,15.0,56.26960272910806,733.3545614551915,649.0764,611.4
2018-08-07 12:00:00,276.727795756922,15.0,74.69557961881208,349.64186833143265,156.4848,248.1
2018-09-10 15:15:00,972.2402013664148,15.0,30.716415171290688,1156.5592417728212,965.9444,951.10004
2018-10-14 16:30:00,1188.4214311398778,15.0,15.907624745009729,1318.6469178781786,1010.688,1146.7001
2018-07-08 12:15:00,262.71844660194176,15.0,74.45018425733733,352.88676497410427,261.9028,246.6
2018-06-30 15:15:00,730.6076950737145,15.0,47.87258667975246,882.8169108096023,684.6256,750.3
2018-11-10 18:15:00,1081.1218985976268,15.0,32.38984869690238,1173.484425930331,892.5972,979.7
2018-10-18 17:15:00,1092.9881337648328,15.0,22.09342816652629,1273.2407870858067,1095.6248,1085.8
2018-08-05 21:00:00,177.339086659475,15.0,78.71419236510707,259.0675312569189,170.8056,184.3
2018-06-17 15:15:00,761.7979144192736,15.0,47.78381749289452,885.253300033086,761.0272,744.10004
2018-10-25 17:00:00,1089.5361380798274,15.0,17.838789735352318,1312.8995791258317,1027.4744,1094.0
2018-11-30 16:30:00,1265.9475008989573,15.0,6.101834772338934,1391.7385781485586,1208.8536,1193.0
2018-10-19 20:30:00,485.72455951096725,15.0,65.6840051702975,566.1321883566665,33.9576,145.3
2018-07-07 13:45:00,375.210355987055,15.0,58.48554756422328,688.0417434526389,405.2784,522.3
2018-07-22 17:45:00,781.6612729234089,15.0,47.197766110622176,896.1220557900656,779.87,766.0
2018-10-13 14:00:00,975.3326141675656,15.0,32.58652214392738,1154.671212168847,864.86,954.9
2018-11-21 15:00:00,1148.4358144552318,15.0,14.444020327317288,1351.5649499188812,1149.8836,1124.8
2018-10-15 19:00:00,811.7224020136641,15.0,45.285227376516055,965.2435855811818,811.8148,819.0
2018-10-17 18:00:00,1015.4620640057532,15.0,31.64260325780398,1169.2266380234994,1015.1316,1019.3
2018-08-31 18:30:00,822.8694714131608,15.0,45.255235205461794,942.1106191132732,811.534,820.0
2018-08-03 11:45:00,197.26717008270407,15.0,78.42376617010478,265.47533265221904,88.948,170.3
2018-08-24 19:00:00,688.6875224739302,15.0,51.99856379685768,821.2110855246086,702.64,702.60004
2018-09-13 17:15:00,1026.8967997123336,15.0,30.52840482199487,1160.696864439868,997.1176,994.9
2018-12-03 18:15:00,1081.6972312117944,15.0,30.081968395598004,1212.1217558992848,1042.524,1058.0
2018-11-26 13:45:00,1001.7259978425028,15.0,31.95037141697089,1186.2166034696472,818.3532,972.4
2018-09-12 14:15:00,887.4505573534699,15.0,38.9536558271974,1047.309619776711,905.2136,865.2
2018-11-17 16:00:00,1207.982740021575,15.0,3.2928741667650687,1391.333189347878,1073.1896,1172.5
2018-11-06 15:15:00,1249.6943545487234,15.0,12.107459334558108,1356.3846741637992,1144.9172,1126.9
2018-11-30 13:15:00,945.9906508450198,15.0,39.05939487233287,1086.8329048091632,926.226,903.10004
2018-08-09 13:30:00,600.5537576411363,15.0,56.62224289377872,729.2847595826053,620.8076,591.0
2018-08-06 18:45:00,690.3559870550162,15.0,52.57438115583776,804.7668456044379,703.5204,696.60004
2018-10-25 11:45:00,417.03703703703707,15.0,61.17265333729251,665.015728960856,237.0416,477.80002
2018-06-28 12:00:00,210.8090614886732,15.0,77.40323117202605,287.04082364005063,120.9172,187.5
2018-07-23 13:00:00,453.6425746134484,15.0,64.87920736834809,560.0068455220593,309.7828,439.9
2018-10-27 13:45:00,965.408126573175,15.0,33.235401895401814,1154.7789604534637,782.2584,942.60004
2018-08-22 16:15:00,970.1546206400576,15.0,34.1612520409681,1102.682431890113,980.5372,954.7
2018-08-04 12:00:00,46.4868752247393,15.0,75.14850835194616,339.19393150487474,27.864,170.0
2018-12-01 21:00:00,413.5922330097088,15.0,67.85008352376117,527.8649097820851,296.5612,409.7
2018-08-28 14:00:00,822.7256382596188,15.0,46.37544086587183,921.9876787262264,827.0152,788.7
2018-08-03 17:45:00,335.86479683567063,15.0,44.77723326801674,939.0858663746948,414.7168,506.4
2018-12-18 16:45:00,654.4696152463143,15.0,7.861257413289785,1391.591073625256,531.2972,609.60004
2018-08-09 13:45:00,649.2197051420352,15.0,53.96863957393775,779.7519756027801,667.8672,638.7
2018-12-19 22:00:00,164.35095289464218,15.0,78.8660664108056,271.3017833430007,75.6124,182.90001
2018-11-30 16:15:00,1258.036677454153,15.0,2.656804722264773,1398.1638450948858,1215.232,1198.9
2018-07-06 13:00:00,325.47285149226894,15.0,66.09046123724906,533.4564741226998,300.0352,384.7
2018-09-15 18:15:00,887.234807623157,15.0,39.70647487068399,1037.8008088210463,798.4308,890.7
2018-10-14 16:45:00,1127.0046745774898,15.0,17.8045098045686,1305.4844895449355,998.5068,1136.5
2018-11-13 19:15:00,846.1704422869472,15.0,45.98210110603643,966.8837085706524,822.4212,833.5
2018-08-11 13:15:00,562.0064724919094,15.0,58.97079293553923,683.8120944466922,579.4416,547.7
2018-11-24 13:00:00,866.1344839985616,15.0,42.256328053278274,1034.0600364691545,780.0828,826.4
2018-11-22 21:00:00,382.02804746494064,15.0,68.97245209674969,500.96777635861696,379.0184,378.6
2018-06-23 20:00:00,337.39661992089174,15.0,70.87831856576281,431.2750127511243,336.3184,334.7
2018-08-06 20:30:00,310.47824523552674,15.0,72.3368185878892,401.79456868206944,324.346,327.0
2018-12-17 17:15:00,1082.732829917296,15.0,14.82994171987587,1357.826960823724,506.3948,691.7
2018-07-18 17:45:00,347.31391585760514,15.0,47.88461284014788,883.8087927843143,559.418,679.8
2018-11-27 19:30:00,404.5810859403092,15.0,47.95032377741313,936.6380107111308,357.3836,654.8
2018-11-02 18:45:00,901.5462064005752,15.0,40.11124450243504,1058.9906774199549,890.5112,894.7
2018-10-04 14:00:00,907.2995325422507,15.0,34.93789532224374,1117.770212915313,934.824,909.8
2018-08-02 15:00:00,722.8047464940669,15.0,44.74653227612923,939.2976198522292,664.2612,716.5
2018-07-11 13:45:00,554.4048903272203,15.0,58.25066531420016,692.8456271933127,447.7052,553.10004
2018-07-19 19:15:00,520.8126573175117,15.0,60.47530578934252,649.5625989828212,228.9784,353.4
2018-10-14 21:00:00,133.7576411362819,15.0,73.04248565323412,399.91466531450783,66.7424,315.6
2018-06-26 12:15:00,266.846458108594,15.0,74.440214102365,353.0860571815916,160.8164,250.1
2018-08-30 17:15:00,966.1272923408844,15.0,34.57117399067129,1101.4559283864146,963.0744,943.2
2018-12-01 10:30:00,239.5685005393744,15.0,76.35813130289415,330.2064071143769,124.8416,209.0
2018-07-28 16:15:00,848.1049982020855,15.0,41.31034116856869,992.021915442696,890.8712,864.7
2018-12-05 13:45:00,1044.6601941747572,15.0,32.4947808754504,1182.072544742089,1029.4012,1026.7001
2018-11-23 15:30:00,1213.4483998561668,15.0,7.610192710303024,1384.3400570443823,1023.9484,1162.7001
2018-08-20 15:15:00,905.5735346997484,15.0,38.15704465844367,1046.9298162901673,902.0544,871.5
2018-07-16 16:30:00,815.2463142754405,15.0,43.669384234007495,952.9801703648936,823.668,804.7
2018-10-20 11:00:00,178.3027687882057,15.0,72.32742217762461,417.6042948701953,60.5332,270.9
2018-12-18 14:15:00,968.29198130169,15.0,26.809802085757216,1253.7899973133967,807.8344,1018.0
2018-10-20 12:00:00,409.6440129449838,15.0,58.438289229401256,720.0182064114427,349.838,540.7
2018-07-06 20:45:00,39.00035958288385,15.0,78.6979365279141,257.9550482509079,22.4968,127.700005
2018-09-03 17:15:00,991.7295936713411,15.0,33.4065708858723,1118.9053975486574,994.0528,978.5
2018-06-27 19:45:00,394.9730312837109,15.0,67.91966082870577,494.7760323242187,404.78,402.80002
2018-07-14 16:00:00,787.0550161812297,15.0,44.20278401006886,944.2146601674422,801.726,773.10004
2018-12-18 21:15:00,128.89608054656597,15.0,69.1357232006353,500.3247305922682,29.6432,178.0
