datetime,ghi,counts,SZA,TOA,cams,lsasaf,era,merra
2017-12-29 15:00:00,1084.0167046317388,15.0,13.39552794309124,1367.6377885215068,1093.0825,1096.575,1079.6444,1059.0
2017-12-29 16:00:00,1101.138952164009,15.0,8.893852364217924,1388.9826533570251,1113.2635,1120.6,1092.1244,1056.0
2017-12-29 17:00:00,1056.2072892938497,15.0,18.2033065765344,1335.5274295820482,1066.5493,1077.800025,1051.1644,989.25
2017-12-29 18:00:00,953.621867881549,15.0,30.53512828912878,1210.9150023579061,956.4007,971.7750100000001,913.9733,846.0
2017-12-29 19:00:00,788.616173120729,15.0,43.271962825755644,1023.6375026681515,791.3912,810.2750100000001,751.80444,673.25
2017-12-29 20:00:00,581.3743356112377,15.0,55.98545309893223,786.4575826259394,585.1322,605.45001,535.0222,463.375
2017-12-29 21:00:00,345.78967350037965,15.0,68.48775342630972,515.5386618237966,357.19169999999997,375.825,338.09778,250.1875
2017-12-30 10:00:00,205.3056188306758,15.0,75.56013577613777,350.58205071449817,218.883,199.9,203.94667,305.625
2017-12-30 11:00:00,431.42558845861805,15.0,63.25079701465263,632.7787904605757,448.0016,429.500005,427.50223,523.5
2017-12-30 12:00:00,652.708807896735,15.0,50.63728966474153,891.6644142663378,667.9215,662.1,644.81775,725.5
2017-12-30 13:00:00,841.7369020501139,15.0,37.88553666432672,1109.596294698143,856.3263,855.47501,836.92444,892.0
2017-12-30 14:00:00,986.0288534548216,15.0,25.236286219584066,1271.7227342540252,992.6505,1002.17501,979.5022,1009.0
2017-12-30 15:00:00,1074.183750949127,15.0,13.511509670740288,1366.9950840048598,1048.9161,1090.75,1037.12,1057.5
2017-12-30 16:00:00,1094.457099468489,15.0,8.91535833735909,1388.9206907601301,1034.7689,1113.65005,1066.7023,1051.0
2017-12-30 17:00:00,1047.7410782080487,15.0,18.143335118917328,1336.0053606532429,1039.2303,1070.3,739.23553,980.75
2017-12-30 18:00:00,942.1564160971907,15.0,30.461010985287547,1211.8551859842642,939.067,962.22502,677.9022,836.25
2017-12-30 19:00:00,758.7110858010631,15.0,43.19588148444196,1024.9307959890214,774.6954000000001,802.45001,708.9778,658.5
2017-12-30 20:00:00,560.3416856492028,15.0,55.911571860466815,787.9707789385303,570.3058,598.9000000000001,449.12,449.125
2017-12-30 21:00:00,327.2589217919514,15.0,68.41863058687626,517.1235683998376,217.1645,361.025,278.36444,199.9375
2018-01-01 19:00:00,627.2462667679068,12.0,43.054644894975006,1027.299878376377,771.2891999999999,796.725,579.2889,343.0
2018-01-01 20:00:00,587.410782080486,15.0,55.775026038166445,790.7433504550274,568.6641,595.17502,420.78223,232.125
2018-01-01 21:00:00,349.8063781321185,15.0,68.29245908445188,520.001231443218,345.4119,369.8,229.04889,114.6875
2018-01-02 10:00:00,195.27714502657557,15.0,75.93619548947999,341.63357651255006,164.426,198.3,203.05779,309.375
2018-01-02 11:00:00,367.0159453302962,15.0,63.623699439288906,624.5856155534041,355.7427,428.850005,429.65332,533.25
2018-01-02 12:00:00,647.9517843583903,15.0,51.00743978032098,884.6110919511658,664.9862,649.55002,651.5911,739.75
2018-01-02 13:00:00,837.6461655277146,15.0,38.25504756877668,1103.9896992017452,862.1429,850.05002,847.00446,909.5
2018-01-02 14:00:00,946.784358390281,15.0,25.609705885089827,1267.7711477613052,1006.017,1000.4749999999999,994.08,1026.5
2018-01-02 15:00:00,1013.3333333333334,15.0,13.886945036012078,1364.7940025721527,1012.9996,1095.85,1038.4,1086.5
2018-01-02 16:00:00,1046.414198936978,15.0,9.034135176264739,1388.4463164167773,1014.0584,1118.1,865.95557,982.0
2018-01-02 17:00:00,1049.749430523918,15.0,17.994880116320697,1337.1162231939645,987.778,1078.775,876.51556,764.25
2018-01-02 18:00:00,861.2813211845103,15.0,30.262358198825936,1214.301783929859,890.2586,969.8,761.2622,646.25
2018-01-02 19:00:00,664.624145785877,15.0,42.989697593662264,1028.3725996998528,665.9051,806.60001,684.8356,466.875
2018-01-02 20:00:00,438.84586180713745,15.0,55.71253774991042,791.9994371467155,232.8569,555.15001,413.44,413.75
2018-01-02 21:00:00,257.3652239939256,15.0,68.23555991287256,521.2907366733235,30.4465,205.225,291.82224,263.625
2018-01-03 10:00:00,184.69058466211087,15.0,76.06743933058804,338.50082703978205,143.2636,190.77500250000003,191.75111,302.125
2018-01-03 11:00:00,398.62946089597574,15.0,63.7530151114329,621.7265838104,382.8114,420.525,414.89777,523.0
2018-01-03 12:00:00,628.3105542900532,15.0,51.13528440432809,882.1498823803087,614.4649,636.87502,635.87555,730.0
2018-01-03 13:00:00,821.4312832194381,15.0,38.382582328182814,1102.023305321818,778.0991,831.3000099999999,825.92,901.5
2018-01-03 14:00:00,958.8667425968109,15.0,25.73935901139904,1266.3628422194759,892.4726,978.97501,966.04443,1022.0
2018-01-03 15:00:00,1040.1480637813213,15.0,14.020916616290945,1363.9690252176324,991.7552,1073.65,1009.49335,1086.0
2018-01-03 16:00:00,1060.7061503416858,15.0,9.091912660266571,1388.1901542468072,1021.9295999999999,1099.025,966.82666,1079.5
2018-01-03 17:00:00,1018.413059984814,15.0,17.956449451780944,1337.3755993909704,972.8044,1058.40005,816.92444,1009.25
2018-01-03 18:00:00,913.2839787395596,15.0,30.204467248193183,1214.9882885885252,868.1523,958.72501,632.4978,869.25
2018-01-03 19:00:00,757.0083523158694,15.0,42.928670716898075,1029.3687148160634,731.4225,801.75001,632.81775,674.0
2018-01-03 20:00:00,559.4665907365224,15.0,55.6540229446875,793.1665452753298,449.10630000000003,600.92502,399.30667,419.5
2018-01-03 21:00:00,330.75170842824605,15.0,68.18288302942251,522.4785674779836,116.3675,375.075,294.29333,263.625
2018-01-04 10:00:00,155.94533029612757,15.0,76.20148591921512,335.29649564749616,185.3626,188.6,196.8,269.375
2018-01-04 11:00:00,384.2729688686409,15.0,63.88470128438984,618.8064446179945,357.985,417.225005,422.52444,455.125
2018-01-04 12:00:00,607.3139711465452,15.0,51.265231522179946,879.6358399990198,639.0609,645.6,643.3778,430.875
2018-01-04 13:00:00,814.821564160972,15.0,38.51218241975507,1100.009589536312,809.3364,839.62501,833.86664,574.75
2018-01-04 14:00:00,967.9498861047837,15.0,25.871494138416846,1264.9095863837442,919.0224000000001,987.5999999999999,977.63556,783.25
2018-01-04 15:00:00,1049.2406985573273,15.0,14.159149569826818,1363.098168266294,1014.8243,1075.725,1063.1466,953.0
2018-01-04 16:00:00,1075.8162490508732,15.0,9.158790614501447,1387.8839455929688,1040.1263,1101.525,1083.8044,1020.0
2018-01-04 17:00:00,1035.9339407744874,15.0,17.92383419457956,1337.5778085993898,998.9621,1062.175025,1037.831,956.0
2018-01-04 18:00:00,934.6374335611239,15.0,30.150957369944035,1215.6080373868472,951.9457,957.40002,928.4622,829.0
2018-01-04 19:00:00,773.5668185269552,15.0,42.871669709090085,1030.2866702988983,789.716,799.675,727.36,656.5
2018-01-04 20:00:00,571.3800303720577,15.0,55.599568925787125,794.2430522445479,585.7613,599.4250099999999,539.6089,450.125
2018-01-04 21:00:00,345.81245254365984,15.0,68.13450044110255,523.5631657136767,358.8589,372.325,342.54224,234.4375
2018-01-05 10:00:00,68.03910402429764,15.0,76.33824874093663,332.0226473665641,52.5864,159.0250025,137.95555,221.25
2018-01-05 11:00:00,125.75170842824602,15.0,64.01867609222882,615.8269357338079,140.17849999999999,284.875,225.88445,391.0
2018-01-05 12:00:00,194.0888382687927,15.0,51.39720597061541,877.0702823514297,245.7792,413.15001,201.61778,512.25
