datetime,ghi,argp,SZA,TOA,cams,lsasaf,era,merra
2016-03-16 19:00:00,366.5833333333333,683.046550626864,48.94992549667429,901.5498196255428,628.4318000000001,697.35002,342.59555,504.0
2016-03-16 20:00:00,134.64583333333331,455.16229313163046,62.0195327586869,644.0821916383076,301.422,477.85001,192.24889,217.1875
2016-03-16 21:00:00,75.33333333333333,203.92036750740724,75.49236162662243,343.90146223350285,19.9522,68.25,102.986664,97.875
2016-03-17 11:00:00,204.04166666666669,195.65552684165334,75.93872726469043,333.3560490718464,155.03640000000001,191.825,113.742226,260.875
2016-03-17 12:00:00,418.75,446.536032255265,62.47408802280376,634.0993687663243,391.8959,408.700015,231.48445,516.25
2016-03-17 13:00:00,653.7708333333334,675.017630371346,49.420024281891145,892.540269655261,667.1195,632.40002,465.1911,741.25
2016-03-17 14:00:00,812.2916666666667,854.5882242817271,37.32581647412686,1091.066431436857,793.3976,773.0500099999999,565.31555,912.5
2016-03-17 15:00:00,903.9583333333334,968.9669104408074,27.580175968204845,1216.148624265692,961.4543,873.8000099999999,619.98224,1014.75
2016-03-17 16:00:00,917.6666666666666,1008.5733805990357,23.39538735990011,1259.2627034085776,1008.9784,971.025,612.92444,1035.5
2016-03-17 17:00:00,822.6458333333333,970.1799584647797,27.460710964732392,1217.4705156213106,926.7145,937.725,529.70667,974.5
2016-03-17 18:00:00,386.54166666666663,856.9148711975577,37.149588861944885,1093.6201294367377,794.7297000000001,833.425,451.05777,839.0
2016-03-17 19:00:00,128.58333333333334,678.258380764855,49.22116201988266,896.151744000897,624.1978,661.85,299.8578,643.75
2016-03-17 20:00:00,68.875,450.37662176029886,62.265607991158674,638.5225034493047,95.27170000000001,348.275,171.84,411.875
2016-03-17 21:00:00,31.8125,199.52703011071327,75.7262531701248,338.2894147731013,17.6441,74.20000025,63.324444,172.875
2016-03-18 11:00:00,223.77083333333331,193.70506246168964,76.03953882708689,330.83306728199784,208.7799,181.47500250000002,199.34222,262.875
2016-03-18 12:00:00,389.8125,444.1458335334193,62.58997241415736,631.2923782717305,417.2421,405.40000499999996,426.3289,516.75
2016-03-18 13:00:00,640.125,672.2322924327364,49.56740443291204,889.3711317891268,649.1731,629.525,617.56445,735.25
2016-03-18 14:00:00,829.5625,851.3879098806794,37.53131431244786,1087.4816872772826,854.9409,805.97501,792.67554,888.25
2016-03-18 15:00:00,897.9583333333334,965.3426376924251,27.882027729782017,1212.1231377728523,936.6267,916.22502,796.08887,976.5
2016-03-18 16:00:00,564.8958333333334,1004.5416207489463,23.789377627063367,1254.801374404299,780.9244,855.3000099999999,639.66223,960.75
2016-03-18 17:00:00,377.3125,965.7874389817418,27.83868240223467,1212.60794587431,729.9613,732.6,484.0889,823.25
2016-03-18 18:00:00,383.27083333333337,852.2410082223066,37.46703224975156,1088.4182646092668,508.6825,634.20002,540.64,520.25
2016-03-18 19:00:00,231.1875,673.4204265537493,49.494660384689965,890.69565215423,285.6001,490.300025,357.81332,238.5625
2016-03-18 20:00:00,21.145833333333336,445.5534162875469,62.5135965089254,632.914577795944,110.1123,231.72500125,250.50667,199.25
2016-03-18 21:00:00,25.666666666666668,195.12126039418237,75.96162808723369,332.64239574855867,16.713,27.4,85.653336,62.015625
2016-03-19 11:00:00,23.5,191.762601965442,76.14010054790394,328.31669284352535,18.7556,110.10000125,78.86222,230.875
2016-03-19 12:00:00,72.39583333333333,441.74738583115715,62.70630396572847,628.4745947904338,69.0375,244.02499999999998,193.61778,488.875
2016-03-19 13:00:00,139.0625,669.4234375639344,49.716004292893636,886.1748189715277,173.0526,344.35001,266.4,717.0
2016-03-19 14:00:00,217.08333333333331,848.1506883309946,37.73874519554009,1083.8555209786223,297.5398,415.975005,429.24445,879.0
2016-03-19 15:00:00,398.8333333333333,961.6710069529389,28.18564361210147,1208.0450876527402,517.8632,582.0250100000001,463.02222,949.75
2016-03-19 16:00:00,318.4583333333333,1000.4558170479297,24.183560531163874,1250.2802052580028,469.326,539.35,533.76,953.5
2016-03-19 17:00:00,479.66666666666663,961.3385180688141,28.21770778214179,1207.6826203264436,461.8981,479.90000499999996,520.23114,911.25
2016-03-19 18:00:00,433.1875,847.5130264671841,37.78654615248515,1083.1552878753107,333.6953,419.325,465.92,803.75
2016-03-19 19:00:00,187.64583333333331,668.5354492927052,49.77025035429373,885.184539820002,68.222,255.22501,282.8089,567.0
2016-03-19 20:00:00,63.541666666666664,440.6957415550398,62.7633434651191,627.2617554783567,33.6988,87.85000275,171.21777,348.375
2016-03-19 21:00:00,23.395833333333332,190.70661777484108,76.19834007084836,326.96394636570346,17.5727,0.0,51.946667,153.3125
2016-03-20 11:00:00,101.66666666666667,189.82734130670008,76.24046026487748,325.80589001551624,28.4375,146.02500125,72.8,249.1875
2016-03-20 12:00:00,227.39583333333331,439.34004904132104,62.82312319087059,625.6452744860499,165.7332,317.325,229.06667,518.0
2016-03-20 13:00:00,390.7291666666667,666.5907839347668,49.86584560649827,882.951012200991,294.1743,442.95000500000003,434.16888,743.0
2016-03-20 14:00:00,604.7916666666666,844.8767555854477,37.948088505815456,1080.1881423529028,434.07820000000004,554.9,603.2711,907.75
2016-03-20 15:00:00,612.2708333333334,957.9527658025763,28.49093619621875,1203.9152804717014,531.5685,598.00001,640.8356,1015.25
2016-03-20 16:00:00,419.8125,996.3172979599981,24.57783466496734,1245.700626563354,453.9536,526.000015,562.29333,1009.0
2016-03-20 17:00:00,270.8958333333333,956.8350893781283,28.5976153834734,1202.696578345264,436.548,478.975,574.5956,941.0
2016-03-20 18:00:00,174.45833333333334,842.7333254375126,38.10794134451435,1077.8337906359443,295.1059,436.900005,468.40887,787.25
2016-03-20 19:00:00,137.83333333333331,663.6062558430401,50.04776123642434,879.6214560722719,107.561,423.800005,270.4711,598.75
2016-03-20 20:00:00,79.47916666666667,435.80669291072354,63.014693204497526,621.5674176933908,35.1177,184.775,132.42667,380.5
2016-03-20 21:00:00,30.166666666666668,186.28668881295627,76.43624206167753,321.2576317603596,17.9365,83.925,63.413334,159.0
2016-03-21 11:00:00,101.875,187.8984791681844,76.34066595164295,323.2996189380844,34.1923,129.825,67.37778,263.875
2016-03-21 12:00:00,283.6666666666667,436.9231977867588,62.94046977017955,622.8036886347983,230.9555,362.35,222.57777,523.25
2016-03-21 13:00:00,552.6875,663.7340796627191,50.01694815076609,879.6994249997913,462.4359,581.225,430.18668,749.0
2016-03-21 14:00:00,744.4166666666667,841.566350758932,38.1593207030802,1076.479808140066,679.2858,732.57501,625.35114,920.25
2016-03-21 15:00:00,842.375,954.1887145900048,28.797816404613396,1199.734580139572,736.3365,760.9000100000001,790.75555,1019.0
2016-03-21 16:00:00,698.0833333333334,992.1274497949223,24.97209836180906,1241.0641319746846,723.3349,682.5,757.42224,1035.5
2016-03-21 17:00:00,703.8333333333333,952.2791044354487,28.978236174362536,1197.6519229881542,649.9127,579.2750000000001,720.12445,976.0
2016-03-21 18:00:00,748.8541666666666,837.9043572880432,38.431029732666836,1072.4564234803454,527.7613,549.200015,646.0978,846.5
2016-03-21 19:00:00,505.2708333333333,658.6356952330507,50.327022079075995,874.0094998473702,307.2382,461.10001,420.30222,654.75
2016-03-21 20:00:00,342.1875,430.889392162567,63.2674894448248,615.8349819857688,42.8317,214.3750075,289.86667,420.875
2016-03-21 21:00:00,78.39583333333333,181.86508360657632,76.67518641361957,315.5270366342455,17.3368,38.125,118.613335,172.3125
2016-03-22 11:00:00,76.20833333333334,185.9752199656944,76.44076556535457,320.7968392247651,46.8939,150.17500375,138.75555,224.25
2016-03-22 12:00:00,392.7083333333333,434.49622409427514,63.0583824082484,619.9491266868083,239.2695,288.4500075,317.88443,488.375
2016-03-22 13:00:00,595.4375,660.8531048704247,50.16932962048943,876.4198057174784,445.5862,491.55001500000003,534.4889,719.0
2016-03-22 14:00:00,818.125,838.2197573489318,38.37241529379789,1072.7308233786725,698.6916,653.70001,569.35114,893.25
2016-03-22 15:00:00,959.0625,950.3797066823221,29.10619355388546,1195.5039082360765,896.2819000000001,769.87502,662.50665,987.5
2016-03-22 16:00:00,877.6041666666666,987.8877159346553,25.36624970671362,1236.3722774487735,965.6262,886.7750100000001,607.52,1006.0
2016-03-22 17:00:00,852.6458333333333,947.6725708668777,29.359403747619858,1192.550819193092,819.8211,805.22501,582.4533,937.5
2016-03-22 18:00:00,743.0625,833.0286241432291,38.75562449845053,1067.0258934307726,665.8009,719.60001,583.1289,758.0
2016-03-22 19:00:00,543.8333333333334,653.6266552148675,50.60786185929068,868.3518164127695,448.54359999999997,527.35,439.64444,492.75
2016-03-22 20:00:00,334.3125,425.9469834997115,63.521575455081,610.067898163424,79.9338,203.825005,303.9822,267.75
2016-03-22 21:00:00,95.58333333333333,177.44543224021348,76.91502505796852,309.77576087707195,16.351399999999998,28.5000005,136.55112,105.5
2016-03-23 11:00:00,75.52083333333333,184.05677683820744,76.54080689395788,318.29651355472583,20.8471,100.1750025,109.54667,193.0
2016-03-23 12:00:00,322.75,432.0585400423386,63.17689869171973,617.0808993040141,131.6155,270.3750025,284.99554,419.625
2016-03-23 13:00:00,432.6666666666667,657.9476736998971,50.32300551730087,873.1119397908917,233.1212,353.45,413.97333,532.5
2016-03-23 14:00:00,647.5625,834.8373043984969,38.58734280573162,1068.941542717478,432.2463,512.45,521.1556,672.5
2016-03-23 15:00:00,831.6666666666666,946.5266486483667,29.41597540703269,1191.2242442680463,525.1752,546.07501,617.45776,782.5
2016-03-23 16:00:00,987.6041666666666,983.5995959899975,25.760186548603947,1231.6266804136444,631.1596,542.85,643.18225,822.75
2016-03-23 17:00:00,814.4375,943.017550559273,29.74095425713078,1187.3954918991326,609.8062,501.32501,660.23114,845.5
2016-03-23 18:00:00,544.75,828.1086753611758,39.08154022897687,1061.5449611262798,505.0989,554.32501,337.6889,708.75
