datetime,ghi,SZA,TOA,cams,lsasaf,era,merra
2013-12-11 18:00:00,910.6099170437408,30.343431462534543,1211.0464284850573,540.2633,577.55,410.88,641.5
2013-10-15 18:00:00,301.795814479638,37.79801515897092,1084.04840727746,537.6399,555.225,516.44446,815.75
2013-08-05 18:00:00,574.0793112116642,52.040525636331616,814.2607468552262,676.5595,668.55001,657.35114,637.75
2013-01-07 12:00:00,586.2759381898454,54.1952367776812,822.3038642375734,653.4518,621.1500100000001,640.0356,662.25
2013-07-13 13:00:00,369.8600113122172,64.6182834336325,564.5125533148895,434.483,410.85,419.59113,460.0
2013-11-01 16:00:00,999.7800402212166,12.856002140506773,1349.3181946078448,970.035,978.6,1007.9644,971.5
2013-10-27 19:00:00,658.2139265962796,49.31853811662498,899.955731462555,368.0015,555.37502,594.4889,436.0
2013-12-28 10:00:00,131.63021618903974,78.95677874908863,269.29037073139415,108.8859,142.625,157.19112,68.03125
2013-07-11 12:00:00,203.43294369029664,75.25622437827587,335.0925522725972,247.0985,226.8250025,228.74667,265.125
2013-09-23 12:00:00,114.00751005530418,60.36849735563744,669.9517234425646,76.7791,298.16667333333334,442.84445,465.625
2013-12-20 14:00:00,890.8528154851685,25.310679303751648,1270.2236729507372,699.2587,971.05001,348.64,938.5
2013-07-13 19:00:00,383.7944632981398,64.86950896650633,559.2900349995475,443.2699,428.725005,428.72888,412.875
2013-09-27 21:00:00,147.04468325791854,79.40076035287669,249.80711643570507,66.7413,165.7000075,141.76,107.65625
2013-10-13 19:00:00,522.1334527400704,50.99763157466536,862.4652839685193,299.9554,388.350005,581.13776,532.5
2013-09-17 15:00:00,860.231271995978,30.774550977151264,1160.3051292080922,783.0391,776.75,965.79553,965.25
2013-09-24 19:00:00,617.9062971342383,53.39772450847194,808.4007565203109,645.3759,635.07501,631.98224,667.0
2013-10-15 16:00:00,653.2129839115133,18.350420805886507,1302.1439783101662,379.8653,208.050005,948.44446,942.25
2013-12-31 15:00:00,953.1328557063852,13.061447721646951,1369.5395736240628,1097.7968,1102.275025,1097.5289,776.25
2013-11-05 18:00:00,813.8747486173958,34.82120704072505,1138.3217804733365,892.2425000000001,924.05001,818.0622,934.75
2013-11-13 17:00:00,973.8169306184012,20.610493147522245,1302.3751147810028,1051.1442,1082.475025,1040.9244,1087.5
2013-10-10 20:00:00,156.147090246355,64.67061560150563,585.3116988909572,32.8232,150.00000375,249.68889,327.625
2013-12-06 19:00:00,407.3710093011564,44.39443365475694,1001.6557485128712,600.1921,774.32502,425.6,675.0
2013-11-01 12:00:00,540.8920940170941,52.00163080268916,852.05191185118,661.078,569.525,653.4756,554.5
2013-01-29 20:00:00,470.3686534216336,54.28704404023645,817.4668241974146,55.3613,300.7000025,279.18222,276.5
2013-09-29 13:00:00,631.7873303167421,46.00299519620774,944.4391832581134,738.9547,719.22501,713.0489,710.25
2013-02-07 15:00:00,766.7395143487859,18.86205361713992,1321.6415741640362,831.267,836.2,1008.8889,954.0
2013-08-10 18:00:00,607.3717948717949,50.97868893535186,834.9097831936147,703.888,685.92501,685.79553,668.25
2013-09-23 18:00:00,613.0428293112118,41.54906784547493,1014.0851059066048,466.5568,471.325005,662.50665,822.75
2013-10-21 20:00:00,365.7483345902464,63.47963446558769,614.5581059518861,387.3169,457.325005,476.2311,498.625
2013-09-19 11:00:00,231.7024886877828,74.58572108742074,359.3506931343324,116.3748,217.4,222.24,208.3125
2013-11-16 12:00:00,278.42744469582703,50.80202785347348,880.440627383576,259.6605,459.025015,364.99554,609.5
2013-08-09 13:00:00,79.74327551533435,60.56467098913933,651.451471963683,124.7245,224.8000025,290.3289,485.5
2013-08-16 13:00:00,464.2408245349423,58.93610246425429,685.8451085819893,540.8222000000001,509.825,538.82666,567.25
2013-12-17 11:00:00,382.7182315233786,65.01409579216177,593.30275456057,348.9272,411.85,309.28,310.625
2013-11-03 20:00:00,483.35768602312726,61.96026959100395,651.2192456230939,377.0277,509.475,324.76443,445.875
2013-09-29 12:00:00,450.1578996983409,58.74071220973636,705.5370266160246,334.5434,442.32501,456.69333,485.5
2013-01-14 11:00:00,157.33002207505518,68.31967479331131,518.9036678958262,273.6013,323.4000025,148.35556,344.75
2013-10-19 18:00:00,799.2160005027653,37.194864260061806,1095.2066670122467,816.707,891.175,831.66223,876.0
2013-11-09 14:00:00,782.2162518853695,24.50971419241896,1263.9195673527945,1044.6082,1039.05005,1005.6533,999.75
2013-08-03 16:00:00,691.2157491201609,43.61216408824838,957.8381525281568,834.5838,798.07501,798.4533,814.5
2013-08-17 16:00:00,689.5974736048265,39.57200991057446,1024.9836306060104,813.5213,826.725,849.5111,850.0
2013-10-24 13:00:00,198.22303921568627,39.85249860414097,1058.2694760681998,193.5538,356.525,179.9289,649.25
2013-09-29 18:00:00,770.6840749120162,40.44589546148887,1034.7172241005312,795.3389999999999,805.72501,830.61334,856.0
2013-10-20 20:00:00,396.3494532428357,63.59109849745419,611.836948095119,472.5798,476.300005,469.81332,514.75
2013-08-04 16:00:00,671.8435771744596,43.35176766564014,962.2779245173488,819.0595000000001,792.7750100000001,790.2756,785.25
2013-12-09 17:00:00,1016.748366013072,17.104554911641515,1340.6872464938683,904.4135,1000.12501,602.4178,809.75
2013-08-28 20:00:00,283.3411890397185,69.42031170358149,469.7400399012956,144.6964,300.6,326.54224,340.75
2013-08-27 13:00:00,499.07302664655606,56.00389524817227,746.8427088860182,621.0469,583.850005,592.2844,616.25
2013-11-16 18:00:00,688.5071015585722,33.396564505953755,1163.0709738088055,896.3709,911.12501,609.2978,965.5
2013-10-03 11:00:00,303.22555304172954,71.01601228228624,443.3043555392434,299.3754,306.125005,318.8089,295.5
2013-10-27 12:00:00,385.3483220211161,52.68675789157089,836.8882442889344,572.1503,642.3000099999999,459.59113,513.5
2013-09-12 17:00:00,758.6569884364003,34.77851762285324,1106.1740756715865,857.9202,882.95,905.6711,856.25
2013-01-15 19:00:00,169.54083885209712,40.78030321015675,1063.457462587128,232.7309,410.900005,563.3422,464.75
2013-08-07 18:00:00,584.6138134741077,51.62073407056687,822.4367577322952,713.017,683.37501,677.76,663.25
2013-10-10 12:00:00,453.1980580693816,55.98537834595289,765.3331900013903,550.9042000000001,500.625,581.0845,508.875
2013-01-03 12:00:00,601.575055187638,53.69532225261003,832.3760751953167,421.295,444.3333333333333,576.51556,677.25
2013-09-22 13:00:00,622.533308195073,48.10759413281163,904.2856820076844,710.7894,689.475,416.05334,707.75
2013-10-05 20:00:00,398.8428544494721,65.19304661913378,572.4016076784092,343.4692,431.075,421.93777,453.5
