datetime,ghi,argp,SZA,TOA,cams,lsasaf
2009-04-16 15:45:00,381.3333333333333,869.1945496230513,35.28888896854441,1101.7070705949227,819.3756,862.4
2009-02-23 18:45:00,336.0,888.8503595386804,35.67040276157401,1127.481404063991,415.7048,633.10004
2009-01-14 20:45:00,265.6666666666667,506.6304201557053,59.89687868881333,704.4957122663454,357.3204,507.30002
2009-10-31 18:15:00,693.3333333333334,906.5525986504574,34.040672259128684,1146.2954173535572,693.8584,830.4
2009-12-09 21:45:00,34.0,196.10274182345995,76.08640270522473,337.2983437473353,17.8904,4.8
2009-04-13 16:30:00,940.0,890.2481608603171,33.68793774214342,1124.9410715630297,884.3068,885.4
2009-03-03 16:00:00,1067.3333333333333,1056.8038713381288,18.73250156025945,1309.4283810033364,826.0008,844.4
2009-11-06 14:15:00,866.3333333333334,1001.5707998580529,25.68915277280987,1250.1262859066592,970.508,926.10004
2009-05-31 14:00:00,575.3333333333334,537.2173626217026,56.423791618606856,731.4192950693267,562.5632,561.9
2009-12-26 13:45:00,853.6666666666666,921.6793855295792,34.005223848346866,1165.34519017785,768.1624,901.3
2009-07-10 17:30:00,654.3333333333334,638.611777174694,50.11488588034544,844.24893242178,657.576,682.60004
2009-10-02 16:45:00,941.3333333333334,1001.501246286466,23.703678469782123,1247.0664934092126,1015.7256,1027.3
2009-12-20 19:45:00,188.0,709.6609849569411,48.436210609388176,932.2252511050804,165.802,422.1
2009-05-09 15:15:00,738.0,741.2948880877764,43.9870489183701,959.6829057311872,767.2528,596.5
2009-10-27 20:45:00,292.0,338.5603002055315,68.3951016140335,508.3466654556717,234.8928,355.9
2009-05-12 12:00:00,228.66666666666663,217.2631069472057,74.36656790527908,358.9539029691749,172.2228,209.3
2009-11-22 14:15:00,929.0,1016.3010770618954,24.82433112101232,1267.1592332377995,868.5296,977.5
2009-02-12 12:30:00,92.0,558.890151378982,56.83540443705037,762.6699851426215,99.2328,259.7
2009-01-23 11:00:00,231.3333333333333,228.85475082264583,74.36107239802682,378.0611628579967,146.7472,156.2
2009-11-24 21:15:00,241.0,281.3324965837924,71.5761981411467,441.5460986161631,24.2556,111.5
2009-11-15 19:30:00,145.33333333333334,690.5788000714128,49.2088230218689,909.7602307181568,127.4396,297.1
2009-06-04 19:00:00,198.0,434.5748175011311,62.26631315666558,614.7560897089572,348.2312,373.2
2009-05-11 18:00:00,639.3333333333334,646.2703893179989,50.12257116385943,854.3996062728105,684.6276,682.7
2009-05-01 13:00:00,140.66666666666666,461.0919767284972,61.1212518748765,646.6760812526353,98.2488,269.80002
2009-03-09 20:45:00,42.333333333333336,397.7577414278211,65.2415678356681,577.3064582649454,32.1104,0.0
2009-11-01 12:00:00,456.6666666666667,558.8160061377083,56.61252144189801,761.6194971857486,350.6632,443.0
2009-07-03 14:00:00,515.3333333333334,502.0556243205421,58.32320580727367,691.1206990893812,544.2028,524.9
2009-10-06 15:00:00,674.0,993.055034753213,24.88915890090213,1238.2723050213165,765.2764,756.2
2009-05-26 20:30:00,10.666666666666666,154.82084006699154,77.80395147135737,279.84518662254726,15.6308,27.300001
2009-06-27 20:00:00,249.66666666666663,250.40801718878205,72.38452904392175,398.3245617763456,278.5708,301.5
2009-06-04 14:00:00,293.3333333333333,527.708698745663,56.94418629307697,720.5613361402577,444.5072,475.80002
2009-08-21 16:15:00,823.0,834.856372822729,37.11475336415385,1062.187212210207,875.446,866.60004
2009-07-23 16:15:00,204.3333333333333,718.3514306395408,44.99672371599502,932.8177566802776,383.41,348.30002
2009-03-22 16:30:00,367.3333333333333,993.520677477315,25.138365261452385,1239.2292180972331,665.9612,735.10004
2009-12-14 17:15:00,786.0,1096.419506054627,15.207723314272924,1354.836933791924,483.622,630.2
2009-10-08 18:30:00,421.3333333333333,811.5463266259503,40.41495335426355,1040.480003171606,458.3004,562.9
2009-11-22 18:30:00,908.0,905.7616966838611,34.769323567945754,1146.8870467047943,726.2208,888.7
2009-11-01 19:00:00,642.0,768.6512115414992,44.022238254317486,995.2017845118144,311.2704,473.1
2009-06-26 18:45:00,465.0,471.3664553110055,60.09150824736679,656.3226161049811,510.2988,515.9
2009-11-03 18:45:00,348.6666666666667,822.8880291403108,40.39984854984114,1054.9812899684207,398.2264,573.5
2009-04-29 12:30:00,346.6666666666667,362.668236829433,66.55261235340855,533.3351878215914,358.3248,347.7
2009-10-07 15:00:00,357.6666666666667,996.8876425722729,24.53293331663672,1242.520100011688,520.628,655.60004
2009-05-09 19:15:00,430.0,453.4237684415964,61.45057129681709,637.457341544012,479.3612,486.0
2009-09-24 12:30:00,520.6666666666666,528.4187436426521,57.69096640347196,724.6518667576563,510.168,546.10004
2009-06-17 12:00:00,68.66666666666667,146.79168989209143,78.21797943354956,269.01452382022404,18.8532,126.6
2009-12-26 14:30:00,1025.6666666666667,1032.6993116152948,23.812828441147573,1286.0745242923629,961.6688,1010.60004
2009-06-29 13:00:00,369.0,334.4987633843576,67.74693361163625,498.4154605737269,315.1552,352.9
2009-11-25 11:15:00,387.6666666666667,399.3141238103902,65.44785393392912,580.7163918129019,338.2084,392.4
2009-09-18 16:15:00,915.0,963.2724335300974,26.964908259436225,1204.3225665425716,991.0188,988.0
2009-11-02 12:15:00,317.0,621.0280967547802,53.09438960777508,831.4938819595978,390.282,477.80002
2009-01-13 10:45:00,191.3333333333333,194.2615839909388,76.19905208481602,335.1127192798777,155.8536,191.8
2009-11-12 16:45:00,1115.0,1098.1310041179495,13.022085062719263,1355.092281352869,737.8656,788.9
2009-03-26 15:15:00,1001.0,930.8041889056468,31.00162253912268,1170.7187372596509,861.5644,641.7
2009-02-04 17:15:00,209.66666666666663,1099.7723354967798,13.785852839177524,1357.7327345920305,984.7244,780.0
2009-12-22 15:00:00,1065.6666666666667,1089.02014388607,16.571164229142088,1347.0045431418189,651.1084,695.4
2009-12-26 17:45:00,959.0,1059.1631469812542,20.72893705551057,1314.74627319089,1024.7172,1050.2001
2009-12-29 15:15:00,1120.0,1105.1842272725582,13.930753694277474,1364.5356087104335,943.3828,1040.9
2009-12-07 13:15:00,401.0,852.6293165457124,39.01408311226989,1089.446019030885,352.8044,439.80002
2009-06-12 14:45:00,620.0,602.1981560134612,52.43549089647025,803.8862921194767,637.1664,628.7
2009-12-16 18:00:00,417.3333333333333,1018.719567918954,25.200382348378422,1270.7568703171587,498.894,572.3
