datetime,ghi,SZA,TOA,cams,lsasaf
2013-12-05 18:45:00,1006.3492063492076,36.35361675444423,1128.7228208027695,129.0024,328.6
2013-09-06 20:15:00,268.3125288950532,66.35067750029015,538.5026940148316,342.0072,415.30002
2013-04-19 15:30:00,892.8340268146095,36.94389451484904,1076.9463647096698,897.886,887.7
2013-01-17 19:30:00,388.6577284635537,42.65700615358729,1032.53686665844,55.3968,289.30002
2013-10-17 19:45:00,629.8967483433502,55.48927077337533,778.1144582066878,42.2648,305.5
2013-10-03 20:45:00,379.5130220372938,70.42556783352948,456.56005906015207,25.21,182.1
2013-08-23 19:00:00,693.3888118354139,53.4252091057935,794.4241171687586,580.5496,614.3
2013-01-09 21:30:00,131.69363538295573,69.78867691445264,485.5341229741693,31.9952,310.9
2013-08-16 12:45:00,470.2419479118509,65.04497909895389,560.7871172008213,455.8748,423.30002
2013-04-06 12:00:00,369.0861457851749,69.87062562594487,467.1136184848906,364.4152,348.4
2013-03-06 15:45:00,1090.1833872707646,21.064112237126015,1288.3572660693155,1096.6288,1095.9
2013-04-10 14:00:00,799.9075358298661,46.31887882944378,935.3121448612532,787.1812,779.3
2013-10-31 21:30:00,200.7304669440593,77.80153118306472,292.2989273570735,16.7768,0.0
2013-11-20 18:15:00,1028.571428571429,31.259152626213936,1192.6432800702016,257.464,465.0
2013-06-28 18:30:00,623.7016489443674,57.41136055784899,708.8932645316737,603.2188,600.7
2013-01-28 16:15:00,1160.0862998921252,6.696549235501188,1391.2394029260413,770.5796,866.60004
2013-07-12 20:30:00,234.5446139620898,76.2640712209386,312.67508137835904,20.5644,189.6
2013-07-01 18:00:00,685.1286793034366,53.50524235493621,782.7427249435575,662.8404,662.0
2013-08-10 13:00:00,507.6899368161504,63.44099143943744,592.91402585984,499.9604,475.7
2013-06-15 17:15:00,742.8879642471875,49.80873632007181,850.4865075408954,655.854,701.9
2013-08-24 18:45:00,161.0787486515642,50.59479994396621,846.7130409825972,122.3756,224.40001
2013-02-21 11:15:00,119.3804900601018,75.28643229148705,352.8105471695371,156.5552,204.5
2013-08-25 12:30:00,432.60903066728304,65.95174796486306,543.7940079112534,284.81,392.0
2013-05-21 16:00:00,666.6481738326398,44.50672535109028,946.4230365904976,584.8772,627.10004
2013-08-10 15:15:00,854.5230389890584,43.32196932589922,964.7330401194608,850.9272,829.5
2013-04-17 15:15:00,891.0155648019726,37.586643995257546,1068.968105703184,904.8008,891.10004
2013-10-10 13:30:00,878.9952226845431,40.717617937489536,1036.9454154231414,539.8284,705.4
2013-03-14 11:15:00,149.35737401756825,77.5628343683731,296.1060321393635,74.6164,187.6
2013-05-16 14:30:00,604.9190938511326,49.88186135068564,856.8283874867142,332.4372,508.5
2013-03-04 15:45:00,1066.4509169363546,20.435621112440995,1295.0150691296635,577.3808,925.2
2013-08-11 12:45:00,441.39312683002015,66.10811339179664,537.2757334663062,449.7192,421.5
2013-09-04 21:00:00,238.38187702265364,76.33326606252683,316.853303311615,81.242,211.0
2013-09-08 18:45:00,793.5891508707043,47.78870794401091,902.8927311708374,736.4464,732.9
2013-10-23 17:45:00,1134.3812605948524,28.261406931096,1213.548078178061,1022.0008,1050.4
2013-03-08 13:45:00,425.1810756665125,43.37151173972723,1002.569296891505,686.8328,797.2
2013-05-31 19:00:00,541.2852519648636,61.50496074041172,630.9560116004712,287.4964,372.9
2013-09-08 13:45:00,733.9189397441826,47.2375553770705,912.4255802836416,750.564,725.5
2013-04-10 12:00:00,358.258591462475,70.34071524031485,455.60866730973686,350.4432,327.9
2013-03-03 17:00:00,1100.046232085068,18.887421931208078,1308.2229554408884,641.496,935.0
2013-08-26 13:45:00,734.0114039143167,51.19612503126161,836.631633560417,715.142,695.3
2013-01-01 10:30:00,59.9599321929419,78.23644955620551,286.62675150108976,18.9028,56.7
2013-06-05 18:00:00,680.0739713361073,53.50083913442737,785.5548019303363,655.1064,672.60004
2013-04-01 13:30:00,757.0349822777007,50.26766064331445,870.0774517863645,273.5296,489.4
2013-08-10 19:45:00,499.059947603637,63.90453854117722,583.2983453005874,479.8484,477.30002
2013-08-03 21:00:00,131.34535367545072,79.74311415517842,235.5640886378376,150.6296,179.6
2013-03-28 13:45:00,776.2983510556327,46.60184307325383,937.3498697897926,608.5888,723.0
2013-10-11 18:15:00,1036.215133302512,36.39564332487176,1101.8677202043157,305.9756,566.9
2013-09-21 18:00:00,954.4768069039912,37.073497089529496,1079.9051623040286,898.6884,928.9
2013-12-18 18:15:00,1018.3079056865466,28.079050888613374,1239.4475569379713,631.9752,838.5
2013-05-08 18:30:00,677.4849745723533,53.26292512640372,798.1898535962148,661.292,658.0
2013-07-14 14:30:00,675.512405609493,53.52922193251661,782.9145326861282,670.7664,651.2
2013-09-28 16:15:00,1086.6081060255833,22.795343786065622,1252.7392610662416,1075.7848,1080.0
2013-05-19 17:00:00,800.9554630913855,45.52958506714075,930.3893880200262,779.7304,783.4
2013-10-10 13:45:00,931.66897827092,37.539544116384135,1084.8285875789184,599.1548,750.10004
2013-04-07 19:00:00,727.6005547850208,50.11415877581707,869.9087937736464,356.9576,664.3
2013-02-14 15:00:00,1030.143319463708,23.927292742739024,1273.376475158209,590.56,810.5
2013-04-04 18:15:00,899.953767914933,41.044126172746665,1024.8688284075713,861.7576,861.7
2013-03-31 21:15:00,206.66666666666663,76.84808845991252,309.8931931984437,18.4028,140.40001
2013-10-19 16:15:00,1081.92325473879,15.107527173540616,1327.360865037984,1128.2456,1136.0
