datetime,ghi,SZA,TOA,cams,lsasaf
2017-03-10 21:15:00,50.626,73.01162358327348,402.5580062919743,21.698,0.0
2017-11-08 19:15:00,123.88133333333332,47.448766424193074,938.959617181706,340.8844,531.9
2017-08-03 12:15:00,271.856,72.03984934278574,407.934040805053,222.4528,259.2
2017-09-15 20:30:00,40.47533333333333,69.61194105724535,469.9502940801817,24.0864,67.0
2017-06-03 19:15:00,378.7826666666666,64.48662757841767,569.1490668476678,399.8364,414.1
2017-12-20 11:30:00,149.22400000000002,63.00789282382432,637.7342141352127,245.792,262.9
2017-11-24 13:30:00,865.392,34.24995682447131,1154.8347655148002,895.6076,884.5
2017-06-29 18:15:00,228.1673333333333,55.37309787117911,747.863969523656,182.0444,220.5
2017-11-08 18:00:00,902.8653333333332,30.307587408720124,1198.7161040808207,513.3308,649.3
2017-08-17 17:00:00,682.7360000000001,38.84858491250149,1035.597220140754,821.408,792.7
2017-11-30 18:00:00,382.982,27.857097007838767,1237.4688504187757,528.1008,688.0
2017-07-18 17:45:00,651.726,49.6614370863529,853.0718428384821,703.622,679.60004
2017-04-16 20:45:00,31.984666666666666,74.88491171926286,351.95085334323653,18.6564,219.2
2017-02-26 21:45:00,34.344,77.5495333491473,298.8094228710864,49.0816,17.9
2017-06-25 20:15:00,60.14333333333333,75.27587541200242,334.5748918684379,18.9676,76.3
2017-01-22 18:00:00,1014.9873333333333,23.16431199833809,1289.6431459720918,1024.7768,1013.2
2017-11-19 16:45:00,1038.266,12.130948374518937,1363.5336333098353,1078.8368,1083.8
2017-03-04 21:30:00,95.69333333333334,75.2247470102202,352.44647733145007,17.3532,0.0
2017-11-23 18:15:00,894.9773333333334,32.062606379859155,1183.6099062361789,906.97,914.10004
2017-08-09 19:00:00,123.436,56.31419866782665,735.2255986019892,75.8084,156.8
2017-11-27 21:30:00,118.01933333333334,75.56648479406716,348.5695196171671,14.4048,92.0
2017-07-02 15:00:00,88.54066666666668,50.05256172451311,845.0402488886526,203.6636,230.2
2017-11-24 18:45:00,797.3966666666668,38.81941133974661,1088.5217313907242,829.5124,837.10004
2017-09-09 17:45:00,765.6426666666666,37.57330769590887,1065.6743722457709,612.1628,798.9
2017-12-10 10:30:00,102.76285714285714,75.33560499016218,355.18158445675004,17.296,95.1
2017-03-22 11:30:00,55.13533333333333,73.70379216150752,384.1131080628297,19.6828,133.40001
2017-12-10 17:15:00,1042.2266666666667,16.45972868861609,1345.5135930898407,1031.078,1049.6
2017-11-17 16:30:00,1048.4033333333332,9.294703985331768,1375.3366131587093,1053.4708,1102.1
2017-12-27 22:00:00,31.74,78.49710939549588,280.34225159694466,17.5412,97.3
2017-11-17 17:15:00,1000.164,19.056147802715472,1317.2616868496325,1029.2592,1050.0
2017-11-30 18:15:00,172.852,31.29078151560797,1196.0759526824952,371.8164,545.60004
2017-11-17 11:45:00,507.5326666666666,58.19567692465525,734.4729444326184,524.1368,464.1
2017-10-15 18:30:00,291.37066666666664,39.88362795891069,1052.730742177194,366.8152,482.7
2017-04-23 13:15:00,85.644,55.59892614209432,759.6609087152058,159.1888,319.6
2017-08-22 17:15:00,793.408,38.64278009261157,1040.841212790631,840.1524,838.8
2017-03-03 17:15:00,357.866,20.65243910599163,1293.8164661871822,396.9324,451.6
2017-04-13 11:15:00,45.06666666666667,79.1869634996859,253.6374629189364,14.1472,95.700005
2017-09-27 11:00:00,67.624,76.07100707741674,326.92142429336167,16.3128,39.600002
2017-01-26 15:00:00,107.58466666666666,19.753326074456403,1319.0204746718975,268.2816,322.5
2017-06-13 20:15:00,179.57933333333332,75.62928065963949,327.2065409013077,150.8592,202.90001
2017-08-22 14:45:00,763.7826666666666,41.7329846761752,994.4672505906468,801.5504,787.60004
2017-10-23 19:30:00,317.4046666666666,52.54584203035425,837.8674607881943,307.6304,598.9
2017-04-15 15:30:00,314.9026666666667,34.53398731004853,1112.5023479519382,391.1548,404.1
2017-03-01 12:45:00,573.6039999999999,54.50654084987016,803.5713050126368,558.9072,555.9
2017-12-13 17:00:00,1055.786,12.699090826681989,1369.435056614098,1082.482,1081.3
2017-01-26 12:45:00,24.37333333333333,50.59527911532353,889.657153250547,77.6004,236.0
2017-08-15 18:30:00,604.132,50.17402618555107,850.9333184275099,648.726,658.0
2017-11-21 18:30:00,868.5013333333334,35.7189849884316,1133.138703893011,422.052,558.60004
2017-02-28 17:00:00,349.6933333333333,17.631789623878692,1319.6245367579827,697.9228,545.5
2017-09-01 15:45:00,827.3633333333333,32.773049658351724,1125.852461350586,889.4332,890.60004
2017-02-17 19:30:00,745.7479999999999,45.28966608441991,978.905469486844,737.2308,739.60004
2017-09-14 14:00:00,734.5673333333333,41.12961114825158,1015.5175171167456,802.9,782.0
2017-07-18 20:30:00,199.72866666666667,76.17899856675298,314.8291323297604,152.0596,211.5
2017-11-20 15:30:00,1057.5633333333333,7.362377522061416,1383.6809139042937,1100.3212,1059.0
2017-05-30 19:45:00,52.214666666666666,69.57229256615045,461.7375249109362,25.0544,91.1
2017-08-16 13:15:00,298.098,57.89230396375023,706.4721187645594,444.5928,503.4
2017-10-03 11:30:00,352.2366666666667,67.81285007458568,514.6154399247009,275.632,271.0
2017-08-28 13:30:00,538.952,51.94345057522599,823.7780390369394,598.1936,596.7
2017-04-14 14:45:00,91.07,38.88039262460022,1051.869106236827,262.4868,331.4
2017-12-13 15:30:00,1065.7186666666666,7.978842125241102,1390.1847501892917,1101.806,1095.1
2017-02-01 18:30:00,968.7766666666666,30.168513261732205,1209.7398689258018,924.0892,925.10004
